datasetid,keyword,weight
moyens-de-production-electrique,hydro,87
vegetation-des-iles-eloignees,or,87
geologie-au-1200000eme-au-format-geodatabase,nature,87
geologie-au-1200000eme-au-format-geodatabase,naturels,87
cadastre-minier0,miniere,87
cadastre-minier0,minieres,87
geologie-au-1200000eme-au-format-shape,nature,87
geologie-au-1200000eme-au-format-shape,naturels,87
reserves-techniques-provinciales0,miniere,87
reserves-techniques-provinciales0,minieres,87
perimetre-ramsar,nc,87
geologie-au-11000000eme-au-format-shape,nature,87
geologie-au-11000000eme-au-format-shape,naturels,87
limite-domaine-public-fluvial-mer-lignes,fleuve,87
geologie-au-11000000eme-au-format-geodatabase0,nature,87
geologie-au-11000000eme-au-format-geodatabase0,naturels,87
antennes-medico-psychologiques-du-chs-et-permanences-decoute-psychologique,conseil,87
antennes-medico-psychologiques-du-chs-et-permanences-decoute-psychologique,conseils,87
limite-domaine-public-fluvial-mer-points,fleuve,87
permis-de-recherches-miniers0,miniere,87
permis-de-recherches-miniers0,minieres,87
titres-miniers-echus0,miniere,87
titres-miniers-echus0,minieres,87
oblic-typologie-du-littoral,tsunamis,87
oblic-sensibilite-morpho-sedimentaire-esi-du-littoral0,tsunamis,87
bdloc-nc-referentiel-des-donnees-publiques-localisees0,tourisme,87
concessions-minieres0,miniere,87
concessions-minieres0,minieres,87
oblic-classification-de-levolution-du-trait-de-cote-des-sites-cotiers,brgm,87
alea-amiante-environnemental,alea,87
alea-amiante-environnemental,aleas,87
limites-des-chantiers-de-cartographie-numerique-bdchantier-nc,orthophotographie,87
reussite_baccalaureat,reussite,87
autorisations_importations_inspection_pharmacie_depuis_2008,aire,86
exportation-metallurgique-depuis-1990,port,86
bsj-2019,handicap,86
referentiel-douanier-tarif-douanier-codes-sh-unhs6tab,ab,86
referentiel-douanier-tarif-douanier-compilation,ab,86
communes-nc,or,86
icpe-province-sud,nc,86
centres-medicaux-sociaux-et-ccas,aire,86
centres-medicaux-sociaux-et-ccas,aires,86
modele-numerique-de-terrain-srtm,or,86
cartographie-au-150000,fonds,86
vegetation-des-iles-eloignees,formation,86
vegetation-des-iles-eloignees,formations,86
vegetation-des-iles-eloignees,formations vegetales,86
oblic-sites-pilotes-du-reseau-de-suivi0,submersions marine,86
oblic-sites-pilotes-du-reseau-de-suivi0,submersions marines,86
reserves-du-parc-naturel-de-la-mer-de-corail,le leizour,86
oblic-evolution-du-littoral-des-sites-cotiers0,submersions marine,86
oblic-evolution-du-littoral-des-sites-cotiers0,submersions marines,86
amenagements-cotiers,submersions marine,86
amenagements-cotiers,submersions marines,86
oblic-evolution-du-littoral-des-ilots0,submersions marine,86
oblic-evolution-du-littoral-des-ilots0,submersions marines,86
points-dobservation0,submersions marine,86
points-dobservation0,submersions marines,86
oblic-evolution-du-littoral-de-noumea0,submersions marine,86
oblic-evolution-du-littoral-de-noumea0,submersions marines,86
perimetres-de-protection-des-eaux,age,86
perimetres-de-protection-des-eaux,ages,86
modele-numerique-de-terrain-marin-a-100-metres,ka,86
bdphoto-nc0,runs,86
limites-du-parc-naturel-de-la-mer-de-corail,le leizour,86
centres-de-photographies-aeriennes-bdphoto-nc,runs,86
emprises-de-photographies-bdphoto-nc,runs,86
axes-de-vol-bdphoto-nc,runs,86
emprises-de-missions-bdphoto-nc,runs,86
evolution-temporelle-du-littoral,submersions marine,86
evolution-temporelle-du-littoral,submersions marines,86
emprises-des-sites-pilotes,submersions marine,86
emprises-des-sites-pilotes,submersions marines,86
plateforme-recifale-des-ilots,submersions marine,86
plateforme-recifale-des-ilots,submersions marines,86
schema-directeur-de-lhydrographie,sh,86
schema-directeur-de-lhydrographie,shom,86
beachrock-des-ilots,submersions marine,86
beachrock-des-ilots,submersions marines,86
evolution-du-trait-de-cote-des-ilots,submersions marine,86
evolution-du-trait-de-cote-des-ilots,submersions marines,86
tendance-evolutive-actuelle-des-ilots,submersions marine,86
tendance-evolutive-actuelle-des-ilots,submersions marines,86
vitesse-devolution-des-ilots,submersions marine,86
vitesse-devolution-des-ilots,submersions marines,86
evolution-des-surfaces-du-littoral-de-lanse-vata,submersions marine,86
evolution-des-surfaces-du-littoral-de-lanse-vata,submersions marines,86
evolution-des-surfaces-des-ilots,submersions marine,86
evolution-des-surfaces-des-ilots,submersions marines,86
element-morphologique-des-ilots,submersions marine,86
element-morphologique-des-ilots,submersions marines,86
tendance-evolutive-actuelle-du-littoral,submersions marine,86
tendance-evolutive-actuelle-du-littoral,submersions marines,86
etude-bv-aep-regulation-especes-envahissantes-etude-ci-2013-2016,age,86
etude-bv-aep-regulation-especes-envahissantes-etude-ci-2013-2016,ages,86
vitesse-devolution-du-littoral,submersions marine,86
vitesse-devolution-du-littoral,submersions marines,86
perimetres-de-protection-des-eaux0,age,86
perimetres-de-protection-des-eaux0,ages,86
vitesse-devolution-du-littoral-de-lanse-vata,submersions marine,86
vitesse-devolution-du-littoral-de-lanse-vata,submersions marines,86
evolution-des-surfaces-du-littoral,submersions marine,86
evolution-des-surfaces-du-littoral,submersions marines,86
occupation-du-sol-du-littoral,submersions marine,86
occupation-du-sol-du-littoral,submersions marines,86
typologie-du-littoral,submersions marine,86
typologie-du-littoral,submersions marines,86
aires-protegees-du-gouvernement-de-la-nouvelle-caledonie,le leizour,86
referentiel-douanier-tarif-douanier-untartab,ab,86
pacificdatavizchallenge_fruits_et_legumes_regroupement1,ne,86
trait-de-cote,submersions marine,86
trait-de-cote,submersions marines,86
pacificdatavizchallenge_fruits_et_legumes_regroupement2,ne,86
recensement-de-la-population-2019-individus-nc,nouvelle-caledonie,85
referentiel-douanier-tarif-douanier-sous-positions-unhs5tab,position,85
riife_structures,terres,85
communes-nc,nord,85
stagiaires_fpc,diplome,85
vestiges-ruines-industrielles-et-sites-archeologiques,eloignees,85
zones-especes-envahissantes,eloignees,85
transects-tortues-vertes,eloignees,85
bornes-de-recharge-pour-vehicules-electriques,pl,85
eaux-provinciales,sh,85
eaux-provinciales,shom,85
mer-territoriale,sh,85
mer-territoriale,shom,85
captages-deau0,ab,85
captages-deau0,abreuvements,85
cartographie-au-1100000,fonds,85
reglementation-de-lespace-maritime,ec,85
prelevements-marins,geol,85
prelevements-marins,geologie,85
prelevements-marins,geologies,85
limites-provinciales-en-mer,sh,85
limites-provinciales-en-mer,shom,85
reseau-de-stations-meteorologiques-de-meteo-france,atu,85
limites-communales-en-mer,sh,85
limites-communales-en-mer,shom,85
sites-dinteret-de-lespace-maritime,eloignees,85
limite-des-200-miles-selon-unclos-convention-de-montego-bay,sh,85
limite-des-200-miles-selon-unclos-convention-de-montego-bay,shom,85
eaux-interieures-de-nouvelle-caledonie,sh,85
eaux-interieures-de-nouvelle-caledonie,shom,85
eaux-territoriales-provinciales,sh,85
eaux-territoriales-provinciales,shom,85
eaux-interieures-provinciales,sh,85
eaux-interieures-provinciales,shom,85
modele-numerique-de-terrain-marin-shom-a-100-metres-nm0,moissonnagegeorep,85
modele-numerique-de-terrain-marin-shom-a-100-metres-pbma-0,moissonnagegeorep,85
points-definissant-les-lignes-de-base,sh,85
points-definissant-les-lignes-de-base,shom,85
frontieres-resultant-daccords-bilateraux,sh,85
frontieres-resultant-daccords-bilateraux,shom,85
emprise-de-la-zee,sh,85
emprise-de-la-zee,shom,85
base-de-donnees-routieres-bdroute-nc-au-format-geodatabase,nc,85
eaux-territoriales-de-nouvelle-caledonie,sh,85
eaux-territoriales-de-nouvelle-caledonie,shom,85
lignes-de-base-droites,sh,85
lignes-de-base-droites,shom,85
carte-structurale-du-sud-ouest-pacifique,bd,85
accidents,bd,85
captages-deau-prives-autorises0,ab,85
captages-deau-prives-autorises0,abreuvements,85
captages-eau-aep-alimentation-eau-potable0,ab,85
captages-eau-aep-alimentation-eau-potable0,abreuvements,85
limites-administratives-marines,sh,85
limites-administratives-marines,shom,85
limites-revendiquees,sh,85
limites-revendiquees,shom,85
zone-contigue,sh,85
zone-contigue,shom,85
contraintes-de-circulation,route,85
contraintes-de-circulation,routes,85
provinces-structurales-nature,bd,85
provinces-structurales-age,bd,85
especes-caracteristiques-tortues-oiseaux-communautes-sous-marines,eloignees,85
stations-subaquatiques-par-methode,eloignees,85
bornes-de-recharge-pour-vehicules-electriques0,pl,85
trait-de-cote0,bd,85
protection-des-cetaces-tortues-et-requins,ec,85
politiques-des-peches,ec,85
reussite_brevet_par_college,ec,84
reussite_brevet_par_college,eco,84
exportation-metallurgique-depuis-1990,export,84
exportation-metallurgique-depuis-1990,exportation,84
exportation-miniere-depuis-1965,product,84
exportation-miniere-depuis-1965,production,84
production-metallurgique-depuis-1985,coco3,84
referentiel-des-immeubles-localises-refil,mb,84
patrimoine-historique-et-culturel-de-la-province-sud,protection,84
catalogue-outils-sensibilisation-eau,seche,84
catalogue-outils-sensibilisation-eau,secheresse,84
limite-domaine-public-fluvial-mer,da,84
limite-domaine-public-fluvial-mer-lignes,da,84
limite-domaine-public-fluvial-mer-points,da,84
pluviometrie,ist,84
comptage-trafic-routier,ca,84
comptage-trafic-routier,categorie,84
installations-classees-pour-lenvironnement-de-nouvelle-caledonie-icpe,ha,84
installations-classees-pour-lenvironnement-de-nouvelle-caledonie-icpe,hauts risques chroniques,84
toponymes0,tri,84
indices-de-vulnerabilites,tri,84
foret-seche,tri,84
connectivite-a-courte-distance,tri,84
unites-paysageres-fonctionnelles,tri,84
zone-de-vigilance,tri,84
connectivite-a-moyenne-distance,tri,84
aire-dorigine-presumee,tri,84
reussite_brevet_par_college,secondaire,83
bsa-2015,ka,83
bsa-2015,kava,83
riife_sites,ca,83
douanes-decisions-classement-tarifaire-d40,douanier,83
riife_missions,ca,83
bornes-de-recharge-pour-vehicules-electriques,exploitation,83
carte-topographique-au-110000,ign,83
photographies-aeriennes-de-1935-a-nos-jours,he,83
massifs-de-peridotites,alteration,83
massifs-de-peridotites,alterations,83
geologie-au-150000eme-au-format-geodatabase,rain,83
geologie-au-150000eme-au-format-shape,rain,83
carte-structurale-du-sud-ouest-pacifique,subductions,83
accidents,subductions,83
bdchantier-nc-au-format-geodatabase,photo,83
bdchantier-nc-au-format-geodatabase,photographie,83
toponymes-massifs-de-peridotites-au-1000000,alteration,83
toponymes-massifs-de-peridotites-au-1000000,alterations,83
toponymes-massifs-de-peridotites-au-50000,alteration,83
toponymes-massifs-de-peridotites-au-50000,alterations,83
massifs-de-peridotites-au-1000000,alteration,83
massifs-de-peridotites-au-1000000,alterations,83
massifs-de-peridotites-au-50000,alteration,83
massifs-de-peridotites-au-50000,alterations,83
provinces-structurales-nature,subductions,83
provinces-structurales-age,subductions,83
bornes-de-recharge-pour-vehicules-electriques0,exploitation,83
trait-de-cote0,subductions,83
reussite_baccalaureat,age,83
autorisations_importations_inspection_pharmacie_depuis_2008,mammaire,82
consommation-de-combustibles-depuis-2009,anthracite,82
effectifs_par_ecole,ne,82
equipement-commercial-grand-noumea,vent,82
equipement-commercial-grand-noumea,vente,82
aires-protegees-en-province-nord,atu,82
referentiel-des-immeubles-localises-refil,dumbea,82
fiches-impression-a3,gr,82
fiches-impression-a3,grilles,82
cartographie-au-1500000,cartes,82
carroyage-dfci-defense-de-la-foret-contre-les-incendies,gr,82
carroyage-dfci-defense-de-la-foret-contre-les-incendies,grilles,82
orthophotographies-historiques-de-1976,1976,82
dfci-a-100km,gr,82
dfci-a-100km,grilles,82
dfci-a-20km0,gr,82
dfci-a-20km0,grilles,82
dfci-a-2km0,gr,82
dfci-a-2km0,grilles,82
reserves-metallurgiques,metallurgie,82
navigations-des-campagnes-sismiques,ed,82
stations-rorc0,ad,82
sites,ad,82
stations-de-suivi-du-reseau-dobservation-des-recifs-coralliens-rorc,ad,82
perimetre-ramsar,province,82
perimetre-ramsar,province sud,82
perimetres-de-protection-des-eaux,ca,82
perimetres-de-protection-des-eaux,captage,82
perimetres-de-protection-des-eaux,captages,82
modele-numerique-de-terrain-marin-shom-a-100-metres-nm0,ka,82
piezometres0,tri,82
profils-sismiques-reflexion-bdd-tasman-frontier,ed,82
profils-sismiques-refraction-nc,ed,82
profils-sismiques-reflexion-nc,ed,82
etude-bv-aep-regulation-especes-envahissantes-etude-ci-2013-2016,ca,82
etude-bv-aep-regulation-especes-envahissantes-etude-ci-2013-2016,captage,82
etude-bv-aep-regulation-especes-envahissantes-etude-ci-2013-2016,captages,82
perimetres-de-protection-des-eaux0,ca,82
perimetres-de-protection-des-eaux0,captage,82
perimetres-de-protection-des-eaux0,captages,82
oblic-classification-de-levolution-du-trait-de-cote-des-sites-cotiers,sgnc,82
bdadmin-nc-au-format-geodatabase,bdadmin-nc,82
categories-de-navigation-professionnelle-maritime0,terres,82
prix-des-produits-alimentaires-en-2013-pacific-dataviz-challenge,consumption,81
prix-des-produits-alimentaires-en-2015-pacific-dataviz-challenge,consumption,81
prix-des-produits-alimentaires-en-2014-pacific-dataviz-challenge,consumption,81
prix-des-produits-alimentaires-en-2018-pacific-dataviz-challenge,consumption,81
prix-des-produits-alimentaires-en-2016-pacific-dataviz-challenge,consumption,81
consommation-menages-2012,personne,81
referentiel-douanier-tarif-douanier-sections-unhs1tab,ec,81
prix-des-produits-alimentaires-en-2021-pacific-dataviz-challenge,consumption,81
prix-des-produits-alimentaires-en-2017-pacific-dataviz-challenge,consumption,81
prix-des-produits-alimentaires-en-2019-pacific-dataviz-challenge,consumption,81
aires-protegees-en-province-nord,nature,81
tap_nc,ea,81
tap_nc,eau,81
prix-des-produits-alimentaires-en-2020-pacific-dataviz-challenge,consumption,81
icpe-province-sud,nuisance,81
debits-caracteristiques-detiage-etude-2016,ja,81
debits-caracteristiques-detiage-etude-2016,jaugeages,81
carroyage-dfci-defense-de-la-foret-contre-les-incendies-au-format-geodatabase0,ad,81
modele-numerique-de-terrain-srtm,age,81
navigations-des-campagnes-sismiques,sediment,81
navigations-des-campagnes-sismiques,sediments,81
reglementation-de-lespace-maritime,protection,81
reglementation-de-lespace-maritime,protections,81
reserves-du-parc-naturel-de-la-mer-de-corail,ea,81
reserves-du-parc-naturel-de-la-mer-de-corail,eau,81
reserves-du-parc-naturel-de-la-mer-de-corail,eaux,81
zones-cles-de-biodiversite-kba-key-biodiversity-areas,biodiversity,81
bassins-versants-dce,ja,81
bassins-versants-dce,jaugeages,81
stations-jaugeages-dce,ja,81
stations-jaugeages-dce,jaugeages,81
limites-du-parc-naturel-de-la-mer-de-corail,ea,81
limites-du-parc-naturel-de-la-mer-de-corail,eau,81
limites-du-parc-naturel-de-la-mer-de-corail,eaux,81
profils-sismiques-reflexion-bdd-tasman-frontier,sediment,81
profils-sismiques-reflexion-bdd-tasman-frontier,sediments,81
profils-sismiques-refraction-nc,sediment,81
profils-sismiques-refraction-nc,sediments,81
profils-sismiques-reflexion-nc,sediment,81
profils-sismiques-reflexion-nc,sediments,81
comptage-trafic-routier,hf,81
aires-protegees-du-gouvernement-de-la-nouvelle-caledonie,ea,81
aires-protegees-du-gouvernement-de-la-nouvelle-caledonie,eau,81
aires-protegees-du-gouvernement-de-la-nouvelle-caledonie,eaux,81
zones-cles-de-biodiversite-terrestres,biodiversity,81
zones-cles-de-biodiversite-marines,biodiversity,81
zones-cles-de-biodiversite-cotieres,biodiversity,81
limites-des-chantiers-de-cartographie-numerique-bdchantier-nc,or,81
limites-des-chantiers-de-cartographie-numerique-bdchantier-nc,ortho,81
protection-des-cetaces-tortues-et-requins,protection,81
protection-des-cetaces-tortues-et-requins,protections,81
politiques-des-peches,protection,81
politiques-des-peches,protections,81
prix-des-produits-alimentaires-en-2023-pacific-dataviz-challenge,consumption,81
prix-des-produits-alimentaires-en-2022-pacific-dataviz-challenge,consumption,81
pacificdatavizchallenge_fruits_et_legumes_regroupement1,ga,81
effectifs_eleves_par_college,troisieme,81
prix-des-produits-alimentaires-en-2012-pacific-dataviz-challenge,consumption,81
pacificdatavizchallenge_fruits_et_legumes_regroupement2,ga,81
troncvoi-kone,kone,81
effectifs_eleves_pre_bac_par_lycee,ec,80
effectifs_eleves_pre_bac_par_lycee,eco,80
referentiel-douanier-tarif-douanier-sections-unhs1tab,section,80
referentiel-douanier-tarif-douanier-sous-positions-unhs5tab,sous-position,80
bsj-2019,esi,80
adresse-kaala-gomen,quartier,80
referentiel-douanier-tarif-douanier-codes-sh-unhs6tab,unhs6tab,80
referentiel-douanier-tarif-douanier-compilation,untartab,80
referentiel-douanier-tarif-douanier-chapitres-unhs2tab,chapitre 3,80
covid-19-centres-depistage-et-vaccination,vaccination,80
referentiel-douanier-tarif-douanier-positions-unhs4tab,position,80
vestiges-ruines-industrielles-et-sites-archeologiques,iles,80
vestiges-ruines-industrielles-et-sites-archeologiques,iles eloignees,80
zones-especes-envahissantes,iles,80
zones-especes-envahissantes,iles eloignees,80
transects-tortues-vertes,iles,80
transects-tortues-vertes,iles eloignees,80
